"article_id","article_version","bill_code_id","bill_code_version","last_updated","description"
"59627","11","085","7","2024-04-20 20:04:33.227000000","Critical Access Hospital"
"59628","7","999","7","2024-11-09 03:26:07.120000000","Not Applicable"
"59634","8","085","7","2025-01-13 15:19:21.870000000","Critical Access Hospital"
"59634","8","013","7","2025-01-13 15:19:21.867000000","Hospital Outpatient"
"59634","8","012","7","2025-01-13 15:19:21.867000000","Hospital Inpatient (Medicare Part B only)"
"59634","8","011","7","2025-01-13 15:19:21.863000000","Hospital Inpatient (Including Medicare Part A)"
"59641","24","0","7","2025-08-08 14:22:49.283000000","TBD"
"59654","4","999","7","2024-05-21 14:17:38.870000000","Not Applicable"
"59657","9","011","7","2025-09-16 14:35:04.130000000","Hospital Inpatient (Including Medicare Part A)"
"59664","13","011","7","2025-01-24 14:21:06.607000000","Hospital Inpatient (Including Medicare Part A)"
"59664","13","012","7","2025-01-24 14:21:06.617000000","Hospital Inpatient (Medicare Part B only)"
"59664","13","013","7","2025-01-24 14:21:06.623000000","Hospital Outpatient"
"59664","13","085","7","2025-01-24 14:21:06.633000000","Critical Access Hospital"
"59668","25","999","7","2025-01-17 15:11:30.727000000","Not Applicable"
"59674","15","999","7","2025-01-17 15:12:15.500000000","Not Applicable"
"59690","7","999","7","2024-04-19 13:05:42.680000000","Not Applicable"
"59690","7","085","7","2024-04-19 13:05:42.670000000","Critical Access Hospital"
"59690","7","013","7","2024-04-19 13:05:42.660000000","Hospital Outpatient"
"59691","9","999","7","2025-02-12 15:19:46.580000000","Not Applicable"
"59711","3","999","7","2024-04-16 17:48:38.977000000","Not Applicable"
"59711","3","013","7","2024-04-16 17:48:38.973000000","Hospital Outpatient"
"59711","3","085","7","2024-04-16 17:48:38.977000000","Critical Access Hospital"
"59712","8","999","7","2024-11-08 12:58:16.090000000","Not Applicable"
"59731","5","999","7","2024-04-19 18:40:01.923000000","Not Applicable"
"59739","2","999","7","2024-04-16 11:53:49.107000000","Not Applicable"
"59739","2","085","7","2024-04-16 11:53:49.103000000","Critical Access Hospital"
"59739","2","013","7","2024-04-16 11:53:49.100000000","Hospital Outpatient"
"59740","8","999","7","2025-03-18 19:33:10.617000000","Not Applicable"
"59754","3","999","7","2024-04-19 18:41:10.977000000","Not Applicable"
"59764","13","999","7","2025-09-26 14:14:17.340000000","Not Applicable"
"59766","23","999","7","2025-09-26 14:03:36.830000000","Not Applicable"
"59807","5","013","7","2024-11-06 21:55:01.780000000","Hospital Outpatient"
"59807","5","085","7","2024-11-06 21:55:01.783000000","Critical Access Hospital"
"59807","5","083","7","2024-11-06 21:55:01.783000000","Ambulatory Surgery Center"
"59863","3","999","7","2024-07-11 16:08:52.383000000","Not Applicable"
"59864","3","999","7","2024-07-11 16:14:13.823000000","Not Applicable"
"59914","6","999","7","2024-09-24 22:13:17.737000000","Not Applicable"
"59915","19","999","7","2025-09-15 17:45:56.363000000","Not Applicable"
"59920","4","077","7","2024-09-30 15:13:56.283000000","Clinic - Federally Qualified Health Center (FQHC)"
"59920","4","085","7","2024-09-30 15:13:56.283000000","Critical Access Hospital"
"59920","4","071","7","2024-09-30 15:13:56.273000000","Clinic - Rural Health"
"59920","4","072","7","2024-09-30 15:13:56.277000000","Clinic - Hospital Based or Independent Renal Dialysis Center"
"59920","4","073","7","2024-09-30 15:13:56.280000000","Clinic - Freestanding"
"59920","4","013","7","2024-09-30 15:13:56.270000000","Hospital Outpatient"
"59920","4","012","7","2024-09-30 15:13:56.270000000","Hospital Inpatient (Medicare Part B only)"
"59920","4","011","7","2024-09-30 15:13:56.267000000","Hospital Inpatient (Including Medicare Part A)"
"59933","9","999","7","2024-10-04 15:29:35.880000000","Not Applicable"
"59940","5","999","7","2024-10-04 15:30:23.047000000","Not Applicable"
"60178","3","0","7","2025-05-06 21:48:44.973000000","TBD"
"60186","3","0","7","2025-05-05 11:29:18.837000000","TBD"
"60195","4","999","7","2025-05-22 20:22:10.470000000","Not Applicable"
"60196","4","999","7","2025-05-22 20:22:41.947000000","Not Applicable"
"60249","5","011","7","2025-09-18 15:33:55.660000000","Hospital Inpatient (Including Medicare Part A)"
"60249","5","012","7","2025-09-18 15:33:55.663000000","Hospital Inpatient (Medicare Part B only)"
"60249","5","013","7","2025-09-18 15:33:55.667000000","Hospital Outpatient"
"60249","5","085","7","2025-09-18 15:33:55.667000000","Critical Access Hospital"
"60295","3","085","7","2025-09-17 13:30:49.017000000","Critical Access Hospital"
"60295","3","083","7","2025-09-17 13:30:49.013000000","Ambulatory Surgery Center"
"60295","3","073","7","2025-09-17 13:30:49.010000000","Clinic - Freestanding"
"60295","3","071","7","2025-09-17 13:30:49.010000000","Clinic - Rural Health"
"60295","3","013","7","2025-09-17 13:30:49.007000000","Hospital Outpatient"
"60295","3","012","7","2025-09-17 13:30:49.007000000","Hospital Inpatient (Medicare Part B only)"
"60297","3","012","7","2025-09-19 13:12:08.883000000","Hospital Inpatient (Medicare Part B only)"
"60297","3","013","7","2025-09-19 13:12:08.883000000","Hospital Outpatient"
"60297","3","071","7","2025-09-19 13:12:08.887000000","Clinic - Rural Health"
"60297","3","073","7","2025-09-19 13:12:08.890000000","Clinic - Freestanding"
"60297","3","083","7","2025-09-19 13:12:08.890000000","Ambulatory Surgery Center"
"60297","3","085","7","2025-09-19 13:12:08.893000000","Critical Access Hospital"
"60299","3","085","7","2025-09-16 18:35:54.477000000","Critical Access Hospital"
"60299","3","083","7","2025-09-16 18:35:54.473000000","Ambulatory Surgery Center"
"60299","3","073","7","2025-09-16 18:35:54.470000000","Clinic - Freestanding"
"60299","3","071","7","2025-09-16 18:35:54.470000000","Clinic - Rural Health"
"60299","3","013","7","2025-09-16 18:35:54.467000000","Hospital Outpatient"
"60299","3","012","7","2025-09-16 18:35:54.463000000","Hospital Inpatient (Medicare Part B only)"
"60301","3","012","7","2025-09-18 14:45:05.477000000","Hospital Inpatient (Medicare Part B only)"
"60301","3","013","7","2025-09-18 14:45:05.480000000","Hospital Outpatient"
"60301","3","071","7","2025-09-18 14:45:05.483000000","Clinic - Rural Health"
"60301","3","073","7","2025-09-18 14:45:05.483000000","Clinic - Freestanding"
"60301","3","083","7","2025-09-18 14:45:05.487000000","Ambulatory Surgery Center"
"60301","3","085","7","2025-09-18 14:45:05.493000000","Critical Access Hospital"
"60314","5","999","7","2025-09-05 17:38:49.060000000","Not Applicable"
"60317","4","999","7","2025-09-05 17:42:48.600000000","Not Applicable"
"60321","2","085","7","2025-09-16 17:46:47.797000000","Critical Access Hospital"
"60321","2","083","7","2025-09-16 17:46:47.797000000","Ambulatory Surgery Center"
"60321","2","073","7","2025-09-16 17:46:47.793000000","Clinic - Freestanding"
"60321","2","071","7","2025-09-16 17:46:47.790000000","Clinic - Rural Health"
"60321","2","013","7","2025-09-16 17:46:47.790000000","Hospital Outpatient"
"60321","2","012","7","2025-09-16 17:46:47.787000000","Hospital Inpatient (Medicare Part B only)"
