"article_id","article_version","revenue_code_id","revenue_code_version","range","last_updated","description"
"54969","51","0920","15","N","2025-09-22 11:54:16.703000000","Other Diagnostic Services - General Classification"
"54982","28","0480","15","N","2025-05-09 14:48:53.120000000","Cardiology - General Classification"
"54992","42","0922","15","N","2025-09-22 11:55:29.707000000","Other Diagnostic Services - Electromyogram"
"54992","42","0920","15","N","2025-09-22 11:55:29.703000000","Other Diagnostic Services - General Classification"
"54992","42","0929","15","N","2025-09-22 11:55:29.710000000","Other Diagnostic Services - Other Diagnostic Service"
"55134","36","99999","15","N","2023-02-10 18:05:23.070000000","Not Applicable"
"55229","40","99999","15","N","2025-01-24 17:22:42.240000000","Not Applicable"
"55315","17","0333","15","N","2025-09-26 22:10:36.720000000","Radiology - Therapeutic and/or Chemotherapy Administration - Radiation Therapy"
"55354","35","0881","15","N","2023-06-05 13:31:53.117000000","Miscellaneous Dialysis - Ultrafiltration"
"55354","35","0821","15","N","2023-06-05 13:31:53.100000000","Hemodialysis - Outpatient or Home - Hemodialysis Composite or Other Rate"
"55584","19","99999","15","N","2025-09-16 14:35:04.427000000","Not Applicable"
"55672","25","0821","15","N","2023-11-20 14:31:32.113000000","Hemodialysis - Outpatient or Home - Hemodialysis Composite or Other Rate"
"55672","25","0881","15","N","2023-11-20 14:31:32.113000000","Miscellaneous Dialysis - Ultrafiltration"
"55675","25","0881","15","N","2025-10-06 18:48:48.570000000","Miscellaneous Dialysis - Ultrafiltration"
"55675","25","0821","15","N","2025-10-06 18:48:48.570000000","Hemodialysis - Outpatient or Home - Hemodialysis Composite or Other Rate"
"55676","23","0821","15","N","2023-11-16 19:38:32.630000000","Hemodialysis - Outpatient or Home - Hemodialysis Composite or Other Rate"
"55676","23","0881","15","N","2023-11-16 19:38:32.633000000","Miscellaneous Dialysis - Ultrafiltration"
"55703","25","0821","15","N","2024-06-18 14:15:30.457000000","Hemodialysis - Outpatient or Home - Hemodialysis Composite or Other Rate"
"55703","25","0881","15","N","2024-06-18 14:15:30.467000000","Miscellaneous Dialysis - Ultrafiltration"
"55723","44","0821","15","N","2023-01-20 12:02:27.713000000","Hemodialysis - Outpatient or Home - Hemodialysis Composite or Other Rate"
"55723","44","0881","15","N","2023-01-20 12:02:27.730000000","Miscellaneous Dialysis - Ultrafiltration"
"55818","23","0761","15","N","2025-01-24 16:25:19.670000000","Specialty Services - Treatment Room"
"55818","23","0978","15","N","2025-01-24 16:25:19.673000000","Professional Fees - Occupational Therapy"
"55818","23","0977","15","N","2025-01-24 16:25:19.670000000","Professional Fees - Physical Therapy"
"55818","23","0982","15","N","2025-01-24 16:25:19.677000000","Professional Fees - Outpatient Services"
"55818","23","0983","15","N","2025-01-24 16:25:19.680000000","Professional Fees - Clinic"
"55818","23","0361","15","Y","2025-01-24 16:25:19.547000000","Operating Room Services - Minor Surgery"
"55818","23","0360","15","X","2025-01-24 16:25:19.543000000","Operating Room Services - General Classification"
"55818","23","0279","15","Z","2025-01-24 16:25:19.543000000","Medical/Surgical Supplies and Devices - Other Supplies/Devices"
"55818","23","0278","15","Y","2025-01-24 16:25:19.540000000","Medical/Surgical Supplies and Devices - Other Implant"
"55818","23","0271","15","Y","2025-01-24 16:25:19.527000000","Medical/Surgical Supplies and Devices - Non-sterile Supply"
"55818","23","0274","15","Y","2025-01-24 16:25:19.530000000","Medical/Surgical Supplies and Devices - Prosthetic/Orthotic Devices"
"55818","23","0273","15","Y","2025-01-24 16:25:19.530000000","Medical/Surgical Supplies and Devices - Take Home Supplies"
"55818","23","0277","15","Y","2025-01-24 16:25:19.537000000","Medical/Surgical Supplies and Devices - Oxygen - Take Home"
"55818","23","0275","15","Y","2025-01-24 16:25:19.533000000","Medical/Surgical Supplies and Devices - Pacemaker"
"55818","23","0276","15","Y","2025-01-24 16:25:19.537000000","Medical/Surgical Supplies and Devices - Intraocular Lens"
"55818","23","0270","15","X","2025-01-24 16:25:19.523000000","Medical/Surgical Supplies and Devices - General Classification"
"55818","23","0272","15","Y","2025-01-24 16:25:19.527000000","Medical/Surgical Supplies and Devices - Sterile Supply"
"55818","23","0369","15","Z","2025-01-24 16:25:19.553000000","Operating Room Services - Other OR Services"
"55818","23","0421","15","Y","2025-01-24 16:25:19.557000000","Physical Therapy - Visit"
"55818","23","0420","15","X","2025-01-24 16:25:19.553000000","Physical Therapy - General Classification"
"55818","23","0362","15","Y","2025-01-24 16:25:19.550000000","Operating Room Services - Organ Transplant - Other than Kidney"
"55818","23","0367","15","Y","2025-01-24 16:25:19.550000000","Operating Room Services - Kidney Transplant"
"55818","23","0456","15","Y","2025-01-24 16:25:19.600000000","Emergency Room - Urgent Care"
"55818","23","0452","15","Y","2025-01-24 16:25:19.597000000","Emergency Room - ER Beyond EMTALA Screening"
"55818","23","0451","15","Y","2025-01-24 16:25:19.597000000","Emergency Room - EMTALA Emergency Medical Screening Services"
"55818","23","0450","15","X","2025-01-24 16:25:19.593000000","Emergency Room - General Classification"
"55818","23","0442","15","Y","2025-01-24 16:25:19.583000000","Speech-Language Pathology - Hourly"
"55818","23","0444","15","Y","2025-01-24 16:25:19.590000000","Speech-Language Pathology - Evaluation or Reevaluation"
"55818","23","0449","15","Z","2025-01-24 16:25:19.590000000","Speech-Language Pathology - Other Speech Therapy"
"55818","23","0443","15","Y","2025-01-24 16:25:19.587000000","Speech-Language Pathology - Group"
"55818","23","0440","15","X","2025-01-24 16:25:19.580000000","Speech-Language Pathology - General Classification"
"55818","23","0441","15","Y","2025-01-24 16:25:19.583000000","Speech-Language Pathology - Visit"
"55818","23","0439","15","Z","2025-01-24 16:25:19.580000000","Occupational Therapy - Other Occupational Therapy"
"55818","23","0434","15","Y","2025-01-24 16:25:19.577000000","Occupational Therapy - Evaluation or Reevaluation"
"55818","23","0433","15","Y","2025-01-24 16:25:19.573000000","Occupational Therapy - Group"
"55818","23","0423","15","Y","2025-01-24 16:25:19.560000000","Physical Therapy - Group"
"55818","23","0422","15","Y","2025-01-24 16:25:19.560000000","Physical Therapy - Hourly"
"55818","23","0429","15","Z","2025-01-24 16:25:19.567000000","Physical Therapy - Other Physical Therapy"
"55818","23","0424","15","Y","2025-01-24 16:25:19.563000000","Physical Therapy - Evaluation or Re-evaluation"
"55818","23","0432","15","Y","2025-01-24 16:25:19.570000000","Occupational Therapy - Hourly"
"55818","23","0431","15","Y","2025-01-24 16:25:19.570000000","Occupational Therapy - Visit"
"55818","23","0430","15","X","2025-01-24 16:25:19.567000000","Occupational Therapy - General Classification"
"55818","23","0490","15","X","2025-01-24 16:25:19.607000000","Ambulatory Surgical Care - General Classification"
"55818","23","0459","15","Z","2025-01-24 16:25:19.603000000","Emergency Room - Other Emergency Room"
"55818","23","0499","15","Z","2025-01-24 16:25:19.610000000","Ambulatory Surgical Care - Other Ambulatory Surgical Care"
"55818","23","0510","15","X","2025-01-24 16:25:19.610000000","Clinic - General Classification"
"55818","23","0511","15","Y","2025-01-24 16:25:19.613000000","Clinic - Chronic Pain Center"
"55818","23","0516","15","Y","2025-01-24 16:25:19.627000000","Clinic - Urgent Care Clinic"
"55818","23","0515","15","Y","2025-01-24 16:25:19.623000000","Clinic - Pediatric Clinic"
"55818","23","0517","15","Y","2025-01-24 16:25:19.627000000","Clinic - Family Practice Clinic"
"55818","23","0514","15","Y","2025-01-24 16:25:19.620000000","Clinic - OB-GYN Clinic"
"55818","23","0512","15","Y","2025-01-24 16:25:19.617000000","Clinic - Dental Clinic"
"55818","23","0513","15","Y","2025-01-24 16:25:19.617000000","Clinic - Psychiatric Clinic"
"55818","23","0520","15","X","2025-01-24 16:25:19.633000000","Freestanding Clinic - General Classification"
"55818","23","0521","15","Y","2025-01-24 16:25:19.640000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"55818","23","0519","15","Z","2025-01-24 16:25:19.630000000","Clinic - Other Clinic"
"55818","23","0524","15","Y","2025-01-24 16:25:19.653000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"55818","23","0523","15","Y","2025-01-24 16:25:19.650000000","Freestanding Clinic - Family Practice Clinic"
"55818","23","0522","15","Y","2025-01-24 16:25:19.650000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"55818","23","0623","15","N","2025-01-24 16:25:19.667000000","Medical/Surgical Supplies and Devices - Surgical Dressings"
"55818","23","0529","15","Z","2025-01-24 16:25:19.667000000","Freestanding Clinic - Other Freestanding Clinic"
"55818","23","0528","15","Y","2025-01-24 16:25:19.663000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"55818","23","0527","15","Y","2025-01-24 16:25:19.660000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"55818","23","0526","15","Y","2025-01-24 16:25:19.660000000","Freestanding Clinic - Urgent Care Clinic"
"55818","23","0525","15","Y","2025-01-24 16:25:19.657000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"55913","9","0636","15","N","2024-12-17 15:26:40.617000000","Pharmacy - Drugs Requiring Detailed Coding"
"55937","42","99999","15","N","2025-09-26 14:12:00.437000000","Not Applicable"
"56159","22","0821","15","N","2025-02-21 19:47:22.370000000","Hemodialysis - Outpatient or Home - Hemodialysis Composite or Other Rate"
"56159","22","0881","15","N","2025-02-21 19:47:22.373000000","Miscellaneous Dialysis - Ultrafiltration"
"56287","18","99999","15","N","2024-05-31 13:37:46.903000000","Not Applicable"
"56384","7","0988","11","Y","2019-10-08 18:32:34.963000000","Professional Fees - Consultation"
"56384","7","0987","11","Y","2019-10-08 18:32:34.963000000","Professional Fees - Hospital Visit"
"56384","7","0986","11","Y","2019-10-08 18:32:34.960000000","Professional Fees - EEG"
"56384","7","0985","11","Y","2019-10-08 18:32:34.960000000","Professional Fees - EKG"
"56384","7","0984","11","Y","2019-10-08 18:32:34.960000000","Professional Fees - Medical Social Services"
"56384","7","0989","11","Z","2019-10-08 18:32:34.963000000","Professional Fees - Private Duty Nurse"
"56384","7","0983","11","Y","2019-10-08 18:32:34.957000000","Professional Fees - Clinic"
"56384","7","0982","11","Y","2019-10-08 18:32:34.953000000","Professional Fees - Outpatient Services"
"56384","7","0979","11","Z","2019-10-08 18:32:34.950000000","Professional Fees - Speech Pathology"
"56384","7","0981","11","X","2019-10-08 18:32:34.953000000","Professional Fees - Emergency Room Services"
"56384","7","0977","11","Y","2019-10-08 18:32:34.950000000","Professional Fees - Physical Therapy"
"56384","7","0978","11","Y","2019-10-08 18:32:34.950000000","Professional Fees - Occupational Therapy"
"56384","7","0975","11","Y","2019-10-08 18:32:34.943000000","Professional Fees - Operating Room"
"56384","7","0976","11","Y","2019-10-08 18:32:34.947000000","Professional Fees - Respiratory Therapy"
"56384","7","0974","11","Y","2019-10-08 18:32:34.943000000","Professional Fees - Radiology - Nuclear"
"56384","7","0973","11","Y","2019-10-08 18:32:34.940000000","Professional Fees - Radiology - Therapeutic"
"56384","7","0971","11","X","2019-10-08 18:32:34.937000000","Professional Fees - Laboratory"
"56384","7","0972","11","Y","2019-10-08 18:32:34.940000000","Professional Fees - Radiology - Diagnostic"
"56384","7","0960","11","X","2019-10-08 18:32:34.927000000","Professional Fees - General Classification"
"56384","7","0961","11","Y","2019-10-08 18:32:34.930000000","Professional Fees - Psychiatric"
"56384","7","0964","11","Y","2019-10-08 18:32:34.933000000","Professional Fees - Anesthetist (CRNA)"
"56384","7","0969","11","Z","2019-10-08 18:32:34.937000000","Professional Fees - Other Professional Fee"
"56384","7","0962","11","Y","2019-10-08 18:32:34.930000000","Professional Fees - Ophthalmology"
"56384","7","0963","11","Y","2019-10-08 18:32:34.933000000","Professional Fees - Anesthesiologist (MD)"
"56394","27","0769","15","Z","2025-01-23 15:03:39.067000000","Specialty Services - Other Specialty Services"
"56394","27","0761","15","Y","2025-01-23 15:03:39.063000000","Specialty Services - Treatment Room"
"56394","27","0762","15","Y","2025-01-23 15:03:39.063000000","Specialty Services - Observation Hours"
"56394","27","0750","15","N","2025-01-23 15:03:39.060000000","Gastro-Intestinal (GI) Services - General Classification"
"56394","27","0760","15","X","2025-01-23 15:03:39.060000000","Specialty Services - General Classification"
"56394","27","0529","15","Z","2025-01-23 15:03:39.057000000","Freestanding Clinic - Other Freestanding Clinic"
"56394","27","0528","15","Y","2025-01-23 15:03:39.053000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident)"
"56394","27","0525","15","Y","2025-01-23 15:03:39.047000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility"
"56394","27","0526","15","Y","2025-01-23 15:03:39.050000000","Freestanding Clinic - Urgent Care Clinic"
"56394","27","0527","15","Y","2025-01-23 15:03:39.053000000","Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area"
"56394","27","0522","15","Y","2025-01-23 15:03:39.040000000","Freestanding Clinic - Home Visit by RHC/FQHC Practitioner"
"56394","27","0523","15","Y","2025-01-23 15:03:39.040000000","Freestanding Clinic - Family Practice Clinic"
"56394","27","0524","15","Y","2025-01-23 15:03:39.043000000","Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay"
"56394","27","0519","15","Z","2025-01-23 15:03:39.030000000","Clinic - Other Clinic"
"56394","27","0521","15","Y","2025-01-23 15:03:39.037000000","Freestanding Clinic - Clinic Visit by Member to RHC/FQHC"
"56394","27","0520","15","X","2025-01-23 15:03:39.033000000","Freestanding Clinic - General Classification"
